634,War Relic,Man'o'War,Fair Play,+,+,+,+,+,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
635,Warrior's Reward,Medaglia d'Oro,El Prado,Sadler's Wells,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,1,0,0,0,Sadler's Wells
636,Wavering Monarch,Majestic Light,Majestic Prince,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
637,Way West,Gone West,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,+,0,0,0,1,0,0,0,0,0,0,0,Mr. Prospector,0,1,0,0,0,0,0,0,0,Gone West
638,Well Decorated,Raja Baba,Bold Ruler,Nasrullah,Nearco,Pharos,Phalaris,+,+,+,0,0,0,0,0,0,0,0,0,1,0,Bold Ruler,0,0,0,0,0,0,0,0,0,Bold Ruler
639,Werblin,Unbridled's Song,Unbridled,Fappiano,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,0,0,1,0,0,0,0,0,0,0,0,Fappiano,1,0,0,0,0,0,0,0,0,Fappiano
640,West Acre,Forty Niner,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,+,0,0,0,1,0,0,0,0,0,0,0,Mr. Prospector,0,0,0,1,0,0,0,0,0,Forty Niner
641,Western Pride,Way West,Gone West,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,0,0,0,1,0,0,0,0,0,0,0,Mr. Prospector,0,1,0,0,0,0,0,0,0,Gone West
642,What a Pleasure,Bold Ruler,Nasrullah,Nearco,Pharos,Phalaris,+,+,+,+,0,0,0,0,0,0,0,0,0,1,0,Bold Ruler,0,0,0,0,0,0,0,0,0,Bold Ruler
643,Whiskey Road,Nijinsky,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,0,0,0,1,Other ND
644,Whywhywhy,Mr. Greeley,Gone West,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,0,0,0,1,0,0,0,0,0,0,0,Mr. Prospector,0,1,0,0,0,0,0,0,0,Gone West
645,Wild Again,Icecapade,Nearctic,Nearco,Pharos,Phalaris,+,+,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
646,Wild Desert,Wild Rush,Wild Again,Icecapade,Nearctic,Nearco,Pharos,Phalaris,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
647,Wild Event,Wild Again,Icecapade,Nearctic,Nearco,Pharos,Phalaris,+,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
648,Wild Rush,Wild Again,Icecapade,Nearctic,Nearco,Pharos,Phalaris,+,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
649,Wild Tale,Tale of the Cat,Storm Cat,Storm Bird,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,0,1,0,0,0,0,0,0,0,0,0,Storm Cat,0,0,0,0,0,0,0,0,0,Storm Cat
650,Wildcat Heir,Forest Wildcat,Storm Cat,Storm Bird,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,0,1,0,0,0,0,0,0,0,0,0,Storm Cat,0,0,0,0,0,0,0,0,0,Storm Cat
651,Wilko,Awesome Again,Deputy Minister,Vice Regent,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,0,1,0,0,Deputy Minister
652,Wimbledon,Wild Rush,Wild Again,Icecapade,Nearctic,Nearco,Pharos,Phalaris,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
653,Wiseman's Ferry,Hennessy,Storm Cat,Storm Bird,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,0,1,0,0,0,0,0,0,0,0,0,Storm Cat,0,0,0,0,0,0,0,0,0,Storm Cat
654,With Approval,Caro,Fortino,Grey Sovereign,Nasrullah,Nearco,Pharos,Phalaris,+,+,0,0,0,0,0,0,0,0,1,0,0,Caro,0,0,0,0,0,0,0,0,0,Caro
655,With Distinction,Storm Cat,Storm Bird,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,0,1,0,0,0,0,0,0,0,0,0,Storm Cat,0,0,0,0,0,0,0,0,0,Storm Cat
656,Woodman,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,+,+,0,0,0,1,0,0,0,0,0,0,0,Mr. Prospector,0,0,0,0,1,0,0,0,0,Other Mr P
657,Yankee Gentleman,Storm Cat,Storm Bird,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,0,1,0,0,0,0,0,0,0,0,0,Storm Cat,0,0,0,0,0,0,0,0,0,Storm Cat
658,Yes It's True,Is It True,Raja Baba,Bold Ruler,Nasrullah,Nearco,Pharos,Phalaris,+,+,0,0,0,0,0,0,0,0,0,1,0,Bold Ruler,0,0,0,0,0,0,0,0,0,Bold Ruler
659,Yonaguska,Cherokee Run,Runaway Groom,Blushing Groom,Red God,Nasrullah,Nearco,Pharos,Phalaris,+,0,0,0,0,0,0,0,1,0,0,0,Blushing Groom,0,0,0,0,0,0,0,0,0,Blushing Groom
660,Zarbyev,Nureyev,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,0,0,0,1,Other ND
661,Zensational,Unbridled's Song,Unbridled,Fappiano,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,0,0,1,0,0,0,0,0,0,0,0,Fappiano,1,0,0,0,0,0,0,0,0,Fappiano
